date,fed,y2,y5,y10,fed_fitted_p,y2_q_sse,y5_q_sse,y10_q_sse,y2_q_ratio,y5_q_ratio,y10_q_ratio
2011-07-29,0.0025,0.0036,0.0136,0.0279999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-08-31,0.0025,0.002,0.0096,0.0222,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-09-30,0.0025,0.0024,0.0095,0.0192,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-10-31,0.0025,0.0024,0.0096,0.0210999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-11-30,0.0025,0.0025,0.0095,0.0207,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-12-30,0.0025,0.0024,0.0083,0.0187999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-01-31,0.0025,0.0021,0.0069999999999999,0.018,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-02-29,0.0025,0.0029,0.0086,0.0197,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-03-30,0.0025,0.0033,0.0104,0.0220999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-04-30,0.0025,0.0026,0.0081,0.0191,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-05-31,0.0025,0.0026,0.0066,0.0156,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-06-29,0.0025,0.003,0.0072,0.0163999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-07-31,0.0025,0.0021,0.0058,0.0147,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-08-31,0.0025,0.0022,0.0059,0.0155,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-09-28,0.0025,0.0023,0.0063,0.0163,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-10-31,0.0025,0.0028,0.0072,0.0169,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-11-30,0.0025,0.0025,0.0062,0.0162,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2012-12-31,0.0025,0.0025,0.0072,0.0176,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-01-31,0.0025,0.0026,0.0088,0.0197999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-02-28,0.0025,0.0023,0.0076,0.0187999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-03-29,0.0025,0.0024,0.0076,0.0185,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-04-30,0.0025,0.0021,0.0068,0.0167,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-05-31,0.0025,0.0029,0.0102,0.0213,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-06-28,0.0025,0.0036,0.0139,0.0249,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-07-31,0.0025,0.0031,0.0138,0.0258,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-08-30,0.0025,0.004,0.0163999999999999,0.0278,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-09-30,0.0025,0.0032,0.0138,0.0260999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-10-31,0.0025,0.0031,0.0133,0.0255,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-11-29,0.0025,0.0028,0.0137,0.0274,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2013-12-31,0.0025,0.0038,0.0174,0.0302999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-01-31,0.0025,0.0033,0.0149,0.0264,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-02-28,0.0025,0.0032,0.015,0.0265,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-03-31,0.0025,0.0042,0.0172,0.0272,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-04-30,0.0025,0.0040999999999999,0.0168,0.0265,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-05-30,0.0025,0.0037,0.0154,0.0248,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-06-30,0.0025,0.0046,0.0163,0.0253,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-07-31,0.0025,0.0053,0.0175,0.0256,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2014-08-29,0.0025,0.0049,0.0163,0.0233999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
